Image_ID,MedSAM Dice 50 manual,MedSAM Orig Dice Scores,Diffusion + Unet,Diffusion + Unet_noscale,"max(sclae,noS)",mask_area
1975,,0.414021671,0.539799333,0.63292259,0.63292259,5217
1976,,0.243066296,0.453348935,0.350121111,0.453348935,4126
1977,,0.226823032,0.60168469,0.461056113,0.60168469,4132
1978,,0.250988156,0.071493216,0.092255995,0.092255995,420
1979,,0.264577359,0.333761245,0.257891208,0.333761245,1050
1980,,0.407217622,0.723378241,0.731774867,0.731774867,5623
1981,,0.204663441,0.589769304,0.421512902,0.589769304,5404
1982,,0.11283838,0.388318866,0.331496954,0.388318866,3431
1983,,0.242554158,0.399132311,0.314390659,0.399132311,1633
1984,,0.593611479,0.747588933,0.824492574,0.824492574,21878
1985,,0.191920012,0.552238822,0.495049506,0.552238822,1463
1986,,0.125763506,0.267639905,0.291698605,0.291698605,2741
1987,,0.386781275,0.391930848,0.518768549,0.518768549,2999
1988,,0.443230152,0.587785065,0.721217275,0.721217275,18011
1989,,0.412532479,0.485011518,0.693050921,0.693050921,14407
1990,,0.0483559,0.636036038,0.579363465,0.636036038,1848
1991,,0.173105255,0.247491643,0.113619812,0.247491643,1891
1992,,0.217719138,0.525688767,0.562768996,0.562768996,6847
1993,,0.221350014,0.640518844,0.679614902,0.679614902,5951
1994,,0.63772738,0.535078883,0.595645785,0.595645785,15757
1995,,0.507369101,0.480704129,0.375392348,0.480704129,4031
1996,,0.605335951,0.573447764,0.793117523,0.793117523,10126
1997,,0.099737532,0.295816153,0.228597179,0.295816153,2985
1998,,0.368726939,0.632090747,0.712802768,0.712802768,11494
1999,,0.171588957,0.650054991,0.608459651,0.650054991,6051
2000,,0.573634028,0.808238208,0.848801792,0.848801792,21439
2001,,0.286201894,0.565329432,0.556298971,0.565329432,3602
2002,,0.234498858,0.492349237,0.558105409,0.558105409,6502
2003,,0.18678169,0.53376466,0.491489589,0.53376466,4010
2004,,0.319771975,0.778179169,0.803221464,0.803221464,6072
2005,,0.167679504,0.328116566,0.343011677,0.343011677,2149
2006,,0.269191206,0.562282562,0.568146229,0.568146229,2722
2007,,0.154322401,0.619892061,0.538722873,0.619892061,5275
2008,,0.239981413,0.593248129,0.606623173,0.606623173,5994
2009,,0.480113626,0.387279153,0.414586574,0.414586574,1647
2010,,0.071915448,0.457172334,0.442397505,0.457172334,2379
2011,,0.129159853,0.369770586,0.416282654,0.416282654,1675
2012,,0.214102119,0.695020735,0.695328176,0.695328176,3200
2013,,0.189177737,0.821484983,0.740090847,0.821484983,5449
2014,,0.242468938,0.560860217,0.592048764,0.592048764,5301
2015,,0.123936415,0.664989531,0.55512619,0.664989531,4710
2016,,0.275566995,0.479217619,0.50909704,0.50909704,8075
2017,,0.228343397,0.539426506,0.537382603,0.539426506,4366
2018,,0.167592078,0.45948717,0.436373562,0.45948717,2697
2019,,0.355198264,0.555028677,0.557251394,0.557251394,7504
2020,,0.297884494,0.010060363,0,0.010060363,640
2021,,0.318716437,0.698426545,0.770135522,0.770135522,3619
2022,,0.162795231,0.353735387,0.419869214,0.419869214,4746
2023,,0.175426334,0.456269115,0.462292224,0.462292224,3230
2024,,0.269751728,0.381952554,0.444811136,0.444811136,6768
2025,,0.317367047,0.300542206,0.375,0.375,4381
2026,,0.129346311,0.460202605,0.185851827,0.460202605,1438
2027,,0.301337898,0.769365668,0.709598064,0.769365668,7965
2028,,0.384842336,0.857200503,0.852187335,0.857200503,10969
2029,,0.583379805,0.544444442,0.637231529,0.637231529,685
2030,,0.170646206,0.58948338,0.586189866,0.58948338,3903
2031,,0.402515709,0.7697649,0.708544016,0.7697649,13816
2032,,0.299936593,0.34728235,0.434859455,0.434859455,4091
2033,,0.417761266,0.478594959,0.566799223,0.566799223,3962
2034,,0.778894484,0.047430828,0,0.047430828,606
2035,,0.142402545,0.192139745,0.201652899,0.201652899,468
2036,,0.401500404,0.603644669,0.568414688,0.603644669,1569
2037,,0.317257166,0.712169647,0.731198311,0.731198311,7481
2038,,0.218165353,0.721448481,0.665869355,0.721448481,7332
2039,,0.21444343,0.688224196,0.599440873,0.688224196,6021
2040,,0.161103114,0.542222202,0.514731646,0.542222202,3034
2041,,0.112701908,0.531309307,0.506378531,0.531309307,2914
2042,,0.616708875,0.364672363,0.493740618,0.493740618,706
2043,,0.099747956,0.653448284,0.660926223,0.660926223,2763
2044,,0.324195594,0.621128201,0.656950474,0.656950474,12757
2045,,0.111398749,0,0,0,1028
2046,,0.098248817,0.644251645,0.526242316,0.644251645,3455
2047,,0.070747159,0.453995973,0.496721625,0.496721625,2344
2048,,0.090347745,0.120547943,0,0.120547943,479
2049,,0.458936483,0.542837203,0.624304652,0.624304652,19526
2050,,0.460394055,0.582008064,0.58924377,0.58924377,12010
2051,,0.304626495,0.349193215,0.437300742,0.437300742,1918
2052,,0.309112757,0.458441556,0.576576591,0.576576591,4309
2053,,0.188007683,0.582225919,0.594548523,0.594548523,5570
2054,,0.576659799,0.804405093,0.831772447,0.831772447,9746
2055,,0.349084646,0.527999997,0.436350524,0.527999997,3821
2056,,0.100863129,0.474999994,0.582037449,0.582037449,1085
2057,,0.183733389,0.525099099,0.496760994,0.525099099,5850
2058,,0.128008679,0.374796748,0.524504125,0.524504125,4178
2059,,0.217136145,0.736055195,0.73402369,0.736055195,3432
2060,,0.431502581,0.418816984,0.588322878,0.588322878,12214
2061,,0.120414376,0.333821386,0.399508506,0.399508506,4287
2062,,0.18515794,0.485533744,0.523452044,0.523452044,6160
2063,,0.261610627,0.521951199,0.535826921,0.535826921,1886
2064,,0.227137432,0.61394769,0.581041038,0.61394769,5844
2065,,0.40357998,0.466970384,0.446764082,0.466970384,4320
2066,,0.655555546,0.242622957,0.21654135,0.242622957,623
2067,,0.12066181,0.493482888,0.535758972,0.535758972,4017
2068,,0.149760246,0.592448413,0.656425476,0.656425476,5222
2069,,0.260041356,0.747663558,0.778147459,0.778147459,2895
2070,,0.235322833,0.532299757,0.547722161,0.547722161,2192
2071,,0.628749132,0.5177055,0.677629113,0.677629113,12265
2072,,0.37263906,0.663399935,0.789450765,0.789450765,4366
2073,,0.549812317,0.734528601,0.719273508,0.734528601,3188
2074,,0.16881454,0.407725334,0.424861491,0.424861491,2641
2075,,0.173758864,0.503703713,0.564716935,0.564716935,1756
2076,,0.295448452,0.458049893,0.342296749,0.458049893,2598
2077,,0.165487245,0.406369418,0.407712519,0.407712519,2672
2078,,0.100949273,0.303434134,0.351758808,0.351758808,2877
2079,,0.102020204,0.56124723,0.555147707,0.56124723,3262
2080,,0.667609632,0.32850942,0.359188318,0.359188318,1235
2081,,0.138517424,0.324225873,0.231003046,0.324225873,1471
2082,,0.365355104,0.653167367,0.605830789,0.653167367,14301
2083,,0.410309285,0.191279888,0.198304459,0.198304459,398
2084,,0.693190277,0.482946783,0.551008284,0.551008284,2871
2085,,0.684684694,0.056179777,0,0.056179777,991
2086,,0.320919394,0.693777204,0.775191784,0.775191784,12830
2087,,0.149665073,0.541072309,0.508788645,0.541072309,3497
2088,,0.246037856,0.392288357,0.475376099,0.475376099,2137
2089,,0.332768619,0.784832835,0.793965697,0.793965697,7506
2090,,0.506250024,0.090949617,0.12748614,0.12748614,504
2091,,0.436251402,0.394395441,0.386527658,0.394395441,3075
2092,,0.113185219,0.678141117,0.696847618,0.696847618,2092
2093,,0.444444448,0.127931774,0.204753205,0.204753205,132
2094,,0.116094001,0.515750945,0.615518391,0.615518391,2301
2095,,0.548031509,0.221757323,0.42492339,0.42492339,225
2096,,0.361439168,0.662486494,0.750113964,0.750113964,11621
2097,,0.203161761,0.595650554,0.561203837,0.595650554,6168
2098,,0.212104872,0.752362967,0.700289607,0.752362967,4825
2099,,0.434782594,0.196078435,0.219500706,0.219500706,294
2100,,0.093475558,0.543778777,0.332013398,0.543778777,1893
2101,,0.477380842,0.580284119,0.555641353,0.580284119,6201
2102,,0.217349783,0.414168924,0.381513655,0.414168924,4008
2103,,0.729166687,0,0,0,415
2104,,0.194535851,0.580627382,0.633586764,0.633586764,7907
2105,,0.39252764,0.647207439,0.674262822,0.674262822,7173
2106,,0.130628824,0.486759156,0.4756971,0.486759156,4192
2107,,0.144157216,0.538554966,0.578086436,0.578086436,4541
2108,,0.332150906,0.680969775,0.671092331,0.680969775,11582
2109,,0.406973243,0.605603456,0.597172141,0.605603456,1635
2110,,0.138700843,0.456230044,0.443385363,0.456230044,2917
2111,,0.119513854,0.538587868,0.473653048,0.538587868,2767
2112,,0.500261843,0.516831398,0.508492589,0.516831398,20329
2113,,0.387451679,0.683970869,0.613247335,0.683970869,4871
2114,,0.262445509,0.407794029,0.430976421,0.430976421,1418
2115,,0.131851301,0.531340778,0.486136049,0.531340778,3428
2116,,0.231467918,0.658211768,0.703806996,0.703806996,6491
2117,,0.237219408,0.534653485,0.543935657,0.543935657,5650
2118,,0.181095183,0.607970357,0.585290968,0.607970357,5073
2119,,0.165322125,0.571428597,0.607230902,0.607230902,4138
2120,,0.156302035,0.594142258,0.568537831,0.594142258,4224
2121,,0.126461715,0.464656979,0.465729982,0.465729982,2802
2122,,0.383483618,0.369272232,0.336633652,0.369272232,612
2123,,0.647372544,0.511611283,0.595840156,0.595840156,15137
2124,,0.585601389,0.635547578,0.770973682,0.770973682,4983
2125,,0.06581986,0.147819653,0.164192945,0.164192945,448
2126,,0.296918929,0.576177299,0.647657394,0.647657394,10672
2127,,0.195288882,0.454116404,0.530776381,0.530776381,2073
2128,,0.462045252,0.43299374,0.606470764,0.606470764,12363
2129,,0.138723999,0.53125,0.461538464,0.53125,1850
2130,,0.13259685,0.641240299,0.557659447,0.641240299,5370
2131,,0.391561806,0.339080453,0.311669648,0.339080453,602
2132,,0.421094358,0.593117833,0.778538585,0.778538585,11387
2133,,0.149710581,0.531395018,0.446980208,0.531395018,4830
2134,,0.43926692,0.787276328,0.790197551,0.790197551,4292
2135,,0.211094484,0.797101438,0.766138375,0.797101438,4999
2136,,0.56912744,0.505885065,0.726558864,0.726558864,12448
2137,,0.406634003,0.752110541,0.805892408,0.805892408,5741
2138,,0.462544799,0.663836479,0.687145472,0.687145472,15592
2139,,0.129876599,0.41449815,0.194611728,0.41449815,2661
2140,,0.433220357,0.576678216,0.594069064,0.594069064,13160
2141,,0.06882064,0.562030077,0.503367782,0.562030077,1919
2142,,0.491672456,0.561812937,0.717463613,0.717463613,15778
2143,,0.112079151,0.513808608,0.530440032,0.530440032,2720
2144,,0.41576606,0.26546213,0.301534623,0.301534623,1907
2145,,0.199442148,0.592352927,0.602519691,0.602519691,5063
2146,,0.538327515,0.291457295,0.279367805,0.291457295,347
2147,,0.314019233,0.771865726,0.756658256,0.771865726,8750
2148,,0.250557601,0.688022971,0.614376605,0.688022971,9776
2149,,0.12712644,0.372658223,0.478712142,0.478712142,5610
2150,,0.13162221,0.65119046,0.662635267,0.662635267,2778
2151,,0.314450026,0.596814334,0.701037645,0.701037645,10477
2152,,0.247606888,0.617160439,0.633781493,0.633781493,6592
2153,,0.290349424,0.682022452,0.687875688,0.687875688,3348
2154,,0.35646531,0.509117424,0.585567832,0.585567832,3049
2155,,0.517672062,0.441285551,0.597266316,0.597266316,6901
2156,,0.507160723,0.585621595,0.806367993,0.806367993,10434
2157,,0.107476495,0.519999981,0.430827171,0.519999981,2535
2158,,0.325028062,0.669405222,0.617720902,0.669405222,12971
2159,,0.365215272,0.191348597,0.332297713,0.332297713,1569
2160,,0.279675871,0.522700131,0.758050561,0.758050561,8968
2161,,0.187884405,0.284716159,0.319951326,0.319951326,1466
2162,,0.491879344,0.184873953,0.299589604,0.299589604,278
2163,,0.195504859,0.467937618,0.468451679,0.468451679,2237
2164,,0.572987735,0.55541718,0.553565741,0.55541718,2221
2165,,0.219846755,0.782718539,0.721431255,0.782718539,7084
2166,,0.373438954,0.721212149,0.499938726,0.721212149,4178
2167,,0.227935225,0.546204627,0.446067423,0.546204627,5620
2168,,0.107408963,0.477205455,0.501788676,0.501788676,3520
2169,,0.318395227,0.558181822,0.518475771,0.558181822,1998
2170,,0.724108636,0.360836089,0.435535043,0.435535043,2212
2171,,0.219632134,0.637989938,0.662062883,0.662062883,9359
2172,,0.312857985,0.2556701,0.414888799,0.414888799,1688
2173,,0.132976502,0.664147794,0.549680412,0.664147794,4750
2174,,0.4976587,0.449474543,0.344916344,0.449474543,2368
2175,,0.42591548,0.699240983,0.722341895,0.722341895,3514
2176,,0.093558155,0.514982224,0.475275785,0.514982224,2663
2177,,0.159590483,0.767830908,0.757566214,0.767830908,6133
2178,,0.217778951,0.264970064,0.19327262,0.264970064,3709
2179,,0.169616431,0.546684682,0.613495529,0.613495529,3927
2180,,0.17687656,0.333716929,0.34622249,0.34622249,1675
2181,,0.170272157,0.352941185,0.501042604,0.501042604,1760
2182,,0.540368557,0.451335579,0.714919329,0.714919329,16919
2183,,0.176936269,0.624468982,0.59399724,0.624468982,4596
2184,,0.595041335,0.447004616,0.441494793,0.447004616,1314
2185,,0.464388728,0.746286392,0.694852948,0.746286392,16224
2186,,0.187343433,0.681734562,0.632711947,0.681734562,7418
2187,,0.684931517,0.003189793,0,0.003189793,161
2188,,0.357923388,0.580527067,0.519769728,0.580527067,5594
2189,,0.198446706,0.579409897,0.637514174,0.637514174,5664
2190,,0.168623552,0.316043437,0.20600073,0.316043437,2311
2191,,0.351293117,0.591137946,0.609863102,0.609863102,3767
2192,,0.182889864,0.714819431,0.686350048,0.714819431,4380
2193,,0.547747731,0,0,0,158
2194,,0.098289795,0.473684222,0.285714298,0.473684222,739
2195,,0.417776525,0.532591403,0.527870238,0.532591403,1723
2196,,0.430437028,0.675238371,0.689891279,0.689891279,18046
2197,,0.49153176,0.67335844,0.812575281,0.812575281,5212
2198,,0.680387437,0,0,0,401
2199,,0.75133127,0.426470578,0.553915143,0.553915143,7153
2200,,0.733910441,0,0.095271952,0.095271952,1174
2201,,0.609569669,0.552555978,0.492821068,0.552555978,14808
2202,,0.147458121,0.497154832,0.497578502,0.497578502,4753
2203,,0.232177839,0.581423402,0.542671025,0.581423402,1774
2204,,0.448813111,0.620457828,0.666952729,0.666952729,15737
2205,,0.563532412,0.354240268,0.561734617,0.561734617,7058
2206,,0.525593221,0.562283754,0.265245706,0.562283754,2075
2207,,0.210728258,0.51393187,0.52812326,0.52812326,4678
2208,,0.348565757,0.615087807,0.580886304,0.615087807,13634
2209,,0.457680255,0.08574491,0.127559051,0.127559051,183
2210,,0.326025844,0.789105058,0.786655128,0.789105058,5771
2211,,0.195974439,0.647691309,0.654694378,0.654694378,6412
2212,,0.237771079,0.646330953,0.629826546,0.646330953,8743
2213,,0.230688393,0.587554276,0.35522905,0.587554276,1704
2214,,0.089102566,0.560646892,0.478455603,0.560646892,2460
2215,,0.138330489,0.247807011,0.082966223,0.247807011,1640
2216,,0.403634906,0.630909681,0.698825061,0.698825061,16442
2217,,0.58633095,0.370083809,0.458021432,0.458021432,1487
2218,,0.241539136,0.628019333,0.419636369,0.628019333,1928
2219,,0.241042346,0.637475848,0.42447418,0.637475848,3768
2220,,0.290235639,0.291992784,0.436595857,0.436595857,10776
2221,,0.27970171,0.412640542,0.434009433,0.434009433,7400
2222,,0.399717391,0.742905557,0.756624997,0.756624997,5278
2223,,0.071839824,0.454106271,0.489661664,0.489661664,1274
2224,,0.091546312,0.554770291,0.506489158,0.554770291,3648
2225,,0.113394089,0.484399796,0.490098387,0.490098387,2621
2226,,0.289413571,0.742779493,0.763595998,0.763595998,11583
2227,,0.162985817,0,0.005163511,0.005163511,1131
2228,,0.382583588,0.635957062,0.703119099,0.703119099,11581
2229,,0.528174043,0.637145579,0.656366467,0.656366467,8366
2230,,0.145534202,0.450459152,0.427875102,0.450459152,5169
2231,,0.335159063,0.761041403,0.758562565,0.761041403,8999
2232,,0.171940982,0.631784439,0.573135555,0.631784439,4147
2233,,0.577656507,0.780839682,0.784431696,0.784431696,9446
2234,,0.736758888,0.55751586,0.600737691,0.600737691,1900
2235,,0.322609216,0.490134984,0.431095392,0.490134984,1541
2236,,0.329572678,0.538752377,0.601023257,0.601023257,4706
2237,,0.164681405,0.650883615,0.639464259,0.650883615,5184
2238,,0.747133851,0.242942691,0.428800613,0.428800613,7893
2239,,0.494442314,0.235476375,0.286532938,0.286532938,735
2240,,0.605300307,0.645220578,0.607973397,0.645220578,2805
2241,,0.523207068,0.740594089,0.722029626,0.740594089,8107
2242,,0.46891281,0.765706599,0.794331968,0.794331968,13367
2243,,0.379232496,0.248348743,0.258743882,0.258743882,472
2244,,0.324384779,0.707468331,0.758785665,0.758785665,7884
2245,,0.100207955,0.315088749,0.416364074,0.416364074,1302
2246,,0.041462403,0.346289754,0.296238244,0.346289754,934
2247,,0.213924974,0.566277862,0.530540049,0.566277862,5060
2248,,0.256234348,0.737797976,0.748892188,0.748892188,5582
2249,,0.51173085,0.398826987,0,0.398826987,759
2250,,0.323574811,0.463108778,0.598846138,0.598846138,8531
2251,,0.467488229,0.724498451,0.811498165,0.811498165,8320
2252,,0.499242723,0.729100525,0.741031885,0.741031885,8132
2253,,0.182681069,0.702998817,0.604133785,0.702998817,5966
2254,,0.057085607,0.315789461,0.027676027,0.315789461,2277
2255,,0.135927737,0.544659615,0.635951877,0.635951877,3173
2256,,0.293488145,0.666123807,0.604651153,0.666123807,2960
2257,,0.07030645,0.610433936,0.574084997,0.610433936,3299
2258,,0.102806523,0.526315808,0.526724994,0.526724994,2918
2259,,0.347958863,0.692706287,0.806785345,0.806785345,3939
2260,,0.058757115,0.4906542,0.461079478,0.4906542,2340
2261,,0.288576126,0.137805983,0.118223757,0.137805983,3958
2262,,0.123382449,0.534399986,0.522515118,0.534399986,3633
2263,,0.322825551,0.42173481,0.542670131,0.542670131,5089
2264,,0.282229394,0.626163661,0.750989795,0.750989795,9760
2265,,0.166294768,0.564994097,0.551986635,0.564994097,4687
2266,,0.167775273,0.080971658,0.447068095,0.447068095,1867
2267,,0.540557981,0.639497757,0.623013139,0.639497757,24356
2268,,0.699227571,0.651362956,0.608173072,0.651362956,3548
2269,,0.193633467,0.700033605,0.617158413,0.700033605,6550
2270,,0.302553296,0.407232702,0.45100385,0.45100385,12073
2271,,0.585274696,0.593019605,0.769375026,0.769375026,25973
2272,,0.26738748,0.489262372,0.359061271,0.489262372,5844
2273,,0.267279506,0.626295209,0.644393086,0.644393086,8654
2274,,0.169082776,0.641826928,0.488991141,0.641826928,1202
2275,,0.711211622,0.739196837,0.76844728,0.76844728,26716
2276,,0.29856801,0.288098693,0.392672867,0.392672867,1744
2277,,0.186368451,0.63518995,0.575117588,0.63518995,6289
2278,,0.233570963,0.382923663,0.292409927,0.382923663,4817
2279,,0.186935619,0.621353209,0.553084731,0.621353209,6850
2280,,0.321835309,0.590241611,0.590474069,0.590474069,4239
2281,,0.529197097,0.1281216,0.024505708,0.1281216,320
2282,,0.290095568,0.431647927,0.589039743,0.589039743,5754
2283,,0.360213608,0.401206642,0.47404775,0.47404775,5272
2284,,0.344406545,0.792702079,0.657820046,0.792702079,5939
2285,,0.14396812,0.50771153,0.553916752,0.553916752,3498
2286,,0.337804168,0.48271364,0.325694054,0.48271364,4493
2287,,0.322985947,0.366375893,0.232779905,0.366375893,4521
2288,,0.470939189,0.350442469,0.337890923,0.350442469,2914
2289,,0.323740482,0.617807388,0.561110258,0.617807388,4562
2290,,0.354653865,0.652972996,0.679072261,0.679072261,1776
2291,,0.184060633,0.550898194,0.516900837,0.550898194,4469
2292,,0.101503089,0.620954454,0.569999993,0.620954454,3289
2293,,0.107579559,0.605363965,0.617568195,0.617568195,3608
2294,,0.323846161,0.787757814,0.74866128,0.787757814,3549
2295,,0.562875152,0.478953809,0.714622021,0.714622021,13042
2296,,0.13653627,0.43188405,0.46412465,0.46412465,921
2297,,0.198603064,0.752653062,0.728406787,0.752653062,4517
2298,,0.315011889,0.562406003,0.23877652,0.562406003,1442
2299,,0.624119222,0.898606181,0.879679501,0.898606181,7701
2300,,0.128444448,0.397142857,0.365317076,0.397142857,1463
2301,,0.136893839,0.491428584,0.450662732,0.491428584,1374
2302,,0.270652622,0.678925693,0.602428854,0.678925693,9331
2303,,0.302002668,0.387572408,0.364127278,0.387572408,11457
2304,,0.326637,0.679765224,0.636731029,0.679765224,9382
2305,,0.446439207,0.162856609,0.446768433,0.446768433,18901
2306,,0.324542075,0.635553658,0.627646565,0.635553658,3851
2307,,0.369203269,0.676635504,0.571234345,0.676635504,4506
2308,,0.078015313,0.328125,0,0.328125,1358
2309,,0.50666666,0.701916695,0.736314952,0.736314952,2375
2310,,0.107132718,0.572033882,0.564829826,0.572033882,2701
2311,,0.777495742,0.353561997,0.365407079,0.365407079,1195
2312,,0.149791807,0.563352823,0.580624223,0.580624223,5581
2313,,0.265251487,0.634386778,0.658675909,0.658675909,5431
2314,,0.197842896,0.381846637,0.362474322,0.381846637,2444
2315,,0.045717288,0.174358979,0.200000003,0.200000003,476
2316,,0.625600755,0.466223538,0.396549642,0.466223538,19314
2317,,0.440129936,0.623931646,0.695363045,0.695363045,10210
2318,,0.229984283,0.605515957,0.70617038,0.70617038,8397
2319,,0.055797536,0.25,0,0.25,960
2320,,0.382392466,0.793741107,0.67585665,0.793741107,3327
2321,,0.138896093,0.750281215,0.764942586,0.764942586,3335
2322,,0.534634829,0.773225605,0.736662507,0.773225605,3358
2323,,0.175067604,0.591738701,0.576286614,0.591738701,3777
2324,,0.259824783,0.702734828,0.78585875,0.78585875,7910
2325,,0.357741714,0.426594168,0.469830722,0.469830722,4846
2326,,0.137805074,0.341678947,0.441658616,0.441658616,961
2327,,0.207499012,0.65576452,0.56774193,0.65576452,4811
2328,,0.176835254,0.444643646,0.480857968,0.480857968,2842
2329,,0.683743834,0.272727281,0.007269423,0.272727281,522
2330,,0.12931034,0.198514521,0.420968801,0.420968801,3788
2331,,0.106431179,0.382063895,0.371471018,0.382063895,1914
2332,,0.230525687,0.767880976,0.71787256,0.767880976,9801
2333,,0.748805106,0.572778821,0.544154763,0.572778821,1433
2334,,0.21899353,0.60443902,0.528660595,0.60443902,7700
2335,,0.110080756,0.559902191,0.505376339,0.559902191,3983
2336,,0.244521186,0.564406753,0.626304448,0.626304448,5315
2337,,0.320238292,0.505211532,0.463644952,0.505211532,4803
2338,,0.402428359,0.827911377,0.806267083,0.827911377,4267
2339,,0.221078128,0.69365561,0.635188043,0.69365561,6749
2340,,0.160411566,0.165388823,0.377420485,0.377420485,4911
2341,,0.308568597,0.154557467,0.333730221,0.333730221,4211
2342,,0.107038043,0.544959128,0.627320766,0.627320766,3585
2343,,0.143006966,0.064748198,0.134743556,0.134743556,4848
2344,,0.093534075,0.465696454,0.351839006,0.465696454,1007
2345,,0.265641481,0.648354352,0.618999243,0.648354352,9602
2346,,0.348568618,0.659418762,0.754374027,0.754374027,10759
2347,,0.398099273,0.285046726,0.313279122,0.313279122,402
2348,,0.121411659,0.656233728,0.547001183,0.656233728,4386
2349,,0.16030252,0.621474087,0.561072767,0.621474087,3990
2350,,0.239787027,0.478625655,0.445958555,0.478625655,3420
2351,,0.276991248,0.431967616,0.341664225,0.431967616,3564
2352,,0.253060013,0.684133887,0.647090435,0.684133887,2496
2353,,0.225048393,0.465944827,0.417240769,0.465944827,8315
2354,,0.334969997,0.412416846,0.577651501,0.577651501,422
2355,,0.63369453,0.666320682,0.786127865,0.786127865,9605
2356,,0.340236217,0.815884471,0.780532479,0.815884471,6694
2357,,0.266627759,0.611924291,0.586504221,0.611924291,4743
2358,,0.44933784,0.678633451,0.739232063,0.739232063,7728
2359,,0.258848697,0.506493509,0.409675539,0.506493509,10559
2360,,0.410171986,0.471451879,0.526854217,0.526854217,1365
2361,,0.268870115,0.604836226,0.618547738,0.618547738,8551
2362,,0.394027859,0.83000797,0.824960768,0.83000797,2595
2363,,0.572563052,0.553758323,0.617534935,0.617534935,2119
2364,,0.292145908,0.486749113,0.451424211,0.486749113,5258
2365,,0.066852629,0.530731678,0.514182568,0.530731678,1874
2366,,0.148955181,0.545030355,0.528522074,0.545030355,5269
2367,,0.177994043,0.272617608,0.100379586,0.272617608,1043
2368,,0.34500581,0.715268254,0.717865825,0.717865825,4882
2369,,0.433530301,0.630914807,0.611700058,0.630914807,5977
2370,,0.58029592,0.563357532,0.542291522,0.563357532,1891
2371,,0.493768185,0.626621187,0.534181237,0.626621187,6470
2372,,0.127950445,0.545187354,0.500278354,0.545187354,2947
2373,,0.428601027,0.65443331,0.722993731,0.722993731,17394
2374,,0.592758179,0.571608067,0.514071286,0.571608067,3481
2375,,0.260147959,0.588235319,0.596114099,0.596114099,2854
2376,,0.263102323,0.63202548,0.665497124,0.665497124,10066
2377,,0.54857856,0.342642754,0.576917112,0.576917112,2182
2378,,0.272917151,0.630036652,0.697984815,0.697984815,3374
2379,,0.080832779,0.398563743,0.43221885,0.43221885,1765
2380,,0.4639754,0.590343595,0.693155706,0.693155706,17467
2381,,0.202790409,0.664833009,0.652026057,0.664833009,5876
2382,,0.614322126,0.876879692,0.59486109,0.876879692,4680
2383,,0.325732887,0.156177163,0.169445395,0.169445395,294
2384,,0.121369794,0.631332099,0.617429495,0.631332099,3159
2385,,0.241713136,0.597572386,0.197112367,0.597572386,5262
2386,,0.069500372,0.215367362,0.229179144,0.229179144,882
2387,,0.193541884,0.680466473,0.639832258,0.680466473,6660
2388,,0.138763383,0.64328897,0.611668348,0.64328897,4619
2389,,0.098959975,0.182361737,0.213322088,0.213322088,531
2390,,0.177737057,0.324974924,0.302721083,0.324974924,1861
2391,,0.115722694,0.685195088,0.601917326,0.685195088,3899
2392,,0.501771748,0.651709378,0.738366485,0.738366485,21609
2393,,0.455185741,0.888084292,0.87712574,0.888084292,6154
2394,,0.27226311,0.544114351,0.583649337,0.583649337,9955
2395,,0.305101037,0.307514459,0.41886723,0.41886723,8169
2396,,0.850335658,0.413082987,0.724925518,0.724925518,4174
2397,,0.245108947,0.710743785,0.707898676,0.710743785,7365
2398,,0.322445005,0.540246189,0.546470761,0.546470761,7766
2399,,0.339141309,0.516399682,0.535633147,0.535633147,3411
2400,,0.497355193,0.5977723,0.814736068,0.814736068,8175
2401,,0.568414927,0.53454721,0.528225124,0.53454721,16649
2402,,0.400015652,0.523915946,0.612651706,0.612651706,12313
2403,,0.739904583,0.612509012,0.660608292,0.660608292,3390
2404,,0.055030227,0.629126191,0.673191965,0.673191965,1401
2405,,0.086790301,0.171220407,0.299499303,0.299499303,2103
2406,,0.148208588,0.367139965,0.497491419,0.497491419,2454
2407,,0.291984856,0.600701392,0.746500254,0.746500254,10683
2408,,0.618703663,0.271651685,0.512574375,0.512574375,7309
2409,,0.237731636,0.674643159,0.7150473,0.7150473,9252
2410,,0.316475183,0.793749988,0.801133692,0.801133692,3279
2411,,0.171524063,0.553206503,0.626394033,0.626394033,4618
2412,,0.230746001,0.571222007,0.28080228,0.571222007,6465
2413,,0.502412736,0.508724809,0.620070696,0.620070696,5387
2414,,0.18391259,0.403981268,0.431921124,0.431921124,7470
2415,,0.218090817,0.566280544,0.641778886,0.641778886,2281
2416,,0.192152917,0.669820249,0.66132313,0.669820249,3708
2417,,0.437625498,0.756447017,0.697132289,0.756447017,3297
2418,,0.557015657,0.613390923,0.684948981,0.684948981,846
2419,,0.087237768,0.307086617,0.49588868,0.49588868,3440
2420,,0.202798352,0.787634432,0.644124329,0.787634432,4879
2421,,0.137831956,0.60101378,0.69302547,0.69302547,3394
2422,,0.163342461,0.575505376,0.255244762,0.575505376,1811
2423,,0.926340878,0.727199376,0.676936746,0.727199376,4400
2424,,0.334496915,0.679588616,0.624753177,0.679588616,12806
2425,,0.548342645,0.560188472,0.727340639,0.727340639,11660
2426,,0.399161011,0.535211265,0.660857558,0.660857558,13891
2427,,0.310986966,0.576687098,0.576549768,0.576687098,4152
